Date,Close,High,Low,Open,Volume,MA20,MA50,RSI,Signal,Position
2022-09-12,160.43637084960938,161.2511691580026,156.38203213199495,156.6667134786447,104956000,160.9689468383789,155.6208657836914,54.42682838402972,1,0.0
2022-09-13,151.02207946777344,157.59935128029267,150.56068735003652,156.9710748828432,122656600,160.01916961669923,155.9173876953125,41.16842002678746,1,0.0
2022-09-14,152.46511840820312,154.22233860679495,150.79626102566698,151.95463927472932,87965400,159.14939880371094,156.1912057495117,43.44269095376374,1,0.0
2022-09-15,149.57899475097656,152.3964344091801,148.6071384221947,151.8172302065752,90481100,158.06071395874022,156.3806365966797,40.10354062122128,1,0.0
2022-09-16,147.9395751953125,148.57767791761873,145.6522527794473,148.4402429431555,162278800,156.9096923828125,156.47002868652345,38.30256841689227,1,0.0
2022-09-19,151.65032958984375,151.72886599832884,146.36888718799335,146.5750321533895,81474200,156.07329788208008,156.6201077270508,44.389998454917496,-1,-2.0
2022-09-20,154.02601623535156,155.18440966019696,150.27599594996536,150.59012663818945,107689800,155.5495704650879,156.86024719238281,47.93200517046784,-1,0.0
2022-09-21,150.904296875,155.83234923662846,150.7864997201482,154.4579841864241,101696800,154.88644714355468,157.01854064941406,43.96893464604537,-1,0.0
2022-09-22,149.9421844482422,151.64049091114813,148.1457037475465,149.588778163199,86652500,154.16049270629884,157.16484680175782,42.794547493525485,-1,0.0
2022-09-23,147.67449951171875,148.6954577569954,145.83875792782328,148.42058784002563,96029900,153.19844436645508,157.20737213134765,40.07743955767841,-1,0.0
2022-09-26,148.00831604003906,150.95336436223522,146.89900971197227,146.91864756165486,93339400,152.5677131652832,157.22324310302736,40.67456991687401,-1,0.0
2022-09-27,148.98011779785156,151.8859043349913,147.20327502469917,149.94217734892632,84442700,152.09552230834962,157.3193295288086,42.471841829175006,-1,0.0
2022-09-28,147.09532165527344,147.8806707549768,142.1869085062377,144.93562286555536,146691400,151.65032882690429,157.3006671142578,39.94429593621336,-1,0.0
2022-09-29,139.8701171875,144.03245634378814,138.103085707034,143.4238179924611,128138200,150.92682800292968,157.09750366210938,32.06627823392179,-1,0.0
2022-09-30,135.66851806640625,140.4787712884576,135.47218456289696,138.69210195416497,124925300,149.95692443847656,156.76501647949217,28.541093034387117,-1,0.0
2022-10-03,139.84068298339844,140.44933637961338,135.1678792129988,135.67835835777296,114311700,149.3011604309082,156.54067749023437,36.05818522136164,-1,0.0
2022-10-04,143.42385864257812,143.54165578156733,141.61755096209856,142.37345088895668,87830100,148.88738250732422,156.41035247802733,41.72771298443178,-1,0.0
2022-10-05,143.71832275390625,144.6803824609242,140.39041942925496,141.43101553965928,79471000,148.41813888549805,156.3123858642578,42.18142291319568,-1,0.0
2022-10-06,142.76611328125,144.83746445591814,142.55996829483985,143.13915751475957,68402200,147.97490997314452,156.0936181640625,41.06788909773795,-1,0.0
2022-10-07,137.52389526367188,140.47876912027488,136.89561907456743,139.9290143479333,85925600,147.12673645019532,155.7590267944336,35.51010794820479,-1,0.0
2022-10-10,137.84786987304688,139.29094450363405,136.03176603772727,137.84786987304688,74899000,145.9973114013672,155.32974548339843,36.08578261178969,-1,0.0
2022-10-11,136.43423461914062,138.76083241469453,135.68816128454225,137.33738075448184,77033700,145.26791915893554,154.89179779052733,34.63304487764769,-1,0.0
2022-10-12,135.80596923828125,137.78897231294513,135.62927355780315,136.58150689181417,70433700,144.43496170043946,154.47069427490234,33.97834278696655,-1,0.0
2022-10-13,140.3708038330078,140.9598044199806,131.90868942611982,132.5173428390662,113224000,143.97455215454102,154.02089630126954,42.485714015660044,-1,0.0
